10004	34.06173469688513	-118.30074906349182
100050	34.10327655697847	-118.3332896232605
10008	34.089329	-118.285094
100096	34.09795732299625	-118.24775419425545
100125	33.335459	-111.78262
10017	33.817876918376726	-118.14504146575928
100186	34.162614127786426	-118.31458826008418
100233	34.159266	-118.50354
10028	34.05233496895424	-118.31043183803558
10029	34.19548029424889	-118.3500956498884
100347	33.620416	-117.681086
10037	34.06501199535544	-118.28978974877425
100373	33.86619951666667	-118.316094
100382	33.88535822	-118.396249
100433	34.16730502341621	-118.3987841518733
100493	34.14848022239643	-118.43575970352487
100503	34.077448	-118.386029
100504	34.10277	-118.34684
10051	34.055343884183436	-118.24986219406128
100513	37.387848116213284	-121.96398852432735
100550	34.20496571972046	-118.22645723819733
100558	38.112093	-122.618563
10057	34.03391025700176	-118.23991119861603
100597	34.07197311658396	-118.35701902654289
1007	37.78821262824169	-122.40138330656772
10072	34.07802437340595	-118.2914225428437
10084	34.059128604113695	-118.25850958879228
100857	34.09426387661599	-118.3637264271307
100882	34.09426387661599	-118.3637264271307
100883	34.02058151742651	-118.27571868896484
100890	34.49876608513613	-118.62064463830175
100898	34.40783189730012	-118.45719737539774
10096	34.10316995155632	-118.33869695663452
10097	34.1020461445603	-118.33935141563416
101012	37.786988208495984	-122.46688943890902
101018	37.777175	-122.463999
10104	33.81366957989073	-116.40941619873047
101063	34.23586058819829	-119.0378737449646
101149	33.80582535745515	-117.95418937685704
101151	33.69470386	-117.849782
101177	32.83416542	-117.1559242
101178	32.81668225	-117.271545
10118	34.05236608088411	-118.29199969768524
101181	32.716673	-117.160447
101185	32.808815006423366	-117.25785479078975
10124	34.05761938873174	-118.20870637893677
1013	37.75980757783538	-122.41914356856302
1015	37.78020732852964	-122.48563349246979
101524	34.023007	-118.48389565944672
10157	32.818959	-117.15444157
1016	37.78684	-122.42158
101648	33.137939583933736	-117.28755719946099
10167	36.17029099081043	-115.14497995376587
101685	37.66921	-122.470137
10169	34.89149284677313	-116.99887990951538
1017	37.78621178258041	-122.40875601768494
101757	34.002855	-117.946674
10176	34.16093261312981	-118.5112515091896
101763	34.03801867755959	-117.7197434702224
1018	37.787750172585	-122.40762822536455
101852	33.879786414859595	-117.88545727729797
101853	34.0192903236282	-117.69200632355748
10187	33.925317303733955	-116.9017054003177
1019	37.7844481241691	-122.40364372730255
101947	37.76444808000001	-122.243452
101971	32.7213191986084	-117.229794
101998	36.67995239150152	-121.64090205322475
102007	38.64929120617645	-121.32556878044457
102008	39.110498210064065	-121.64542220948294
102013	38.57941389083862	-121.4902013540268
102020	38.57910424467062	-121.49002432823181
102022	38.715099647835764	-121.30441730362901
102034	38.64953092761616	-121.32618427276611
10205	34.20405414309485	-118.30274236812917
102069	38.64932145192219	-121.32736712694168
102084	38.664494688315855	-121.30771889489219
1021	37.78892169510437	-122.40668654904954
102109	38.583366	-121.48798611111111
10212	36.08822813608722	-115.17581462860107
102155	34.16269489582095	-118.0478825633882
10218	37.756501	-122.421146
10222	37.76058975482345	-122.41254535387293
102224	38.571386	-121.47792
102227	38.65059619915765	-121.30779710404829
102228	38.56563225	-121.48823858333333
102235	38.5826814216074	-121.48560663574287
10224	37.78217989583374	-122.39358678460121
10225	33.688009400937624	-117.83405005931854
102323	37.760678504319884	-122.44106181790796
10236	37.807683	-122.270141
102362	37.78670422041939	-122.41841076132413
10237	37.70204337103294	-122.4706042437562
10238	37.80519736551508	-122.2696894010605
10239	37.870644257069564	-122.25968956947327
10242	37.861386335684266	-122.29818077321532
102444	33.786630950537344	-117.85437206201085
10247	37.87993818215996	-122.26932940294999
10248	37.811502062250156	-122.26697553916345
10249	37.78694828403577	-122.40019955118841
102495	33.704848510138454	-117.92032616580569
102501	33.81593372420093	-118.3053731918335
102505	33.879091509685345	-118.3637264271307
102512	34.15013	-118.096532
10254	37.795181	-122.276585
10257	37.80521308161572	-122.26934047983308
102623	37.42047031603201	-122.1740211546421
102624	37.42108594242332	-122.17368721961975
102629	37.423097315628915	-122.15917951588771
10265	37.80776608577527	-122.27276871978862
102671	38.578629569177416	-121.4988225177659
102676	38.48068	-121.51643
10268	33.99379322501359	-117.92793273925781
1027	34.08774654020244	-118.34562695769183
102708	38.67075231447998	-121.50521378554548
102712	38.56799867312383	-121.4814305305481
102763	38.58492750594979	-121.48685884922273
102764	38.5826814216074	-121.48560663574287
102765	38.79034138152352	-121.21199659460663
102767	38.7745866889681	-121.22257133246858
10277	37.67381	-122.081268
102773	38.5826814216074	-121.48560663574287
102775	38.79173336681832	-121.21215314004434
102779	38.5826814216074	-121.48560663574287
10278	33.6881477715733	-117.83376574516296
102782	38.75255048274994	-121.405399
102783	38.56699995935623	-121.50059046947335
102784	38.7676777	-121.26467758333334
10280	33.65109219657597	-117.74612993001938
102802	34.102221	-117.29446470737457
102817	34.144167591041665	-117.31943607330322
102828	34.144374316666664	-117.290208
102869	34.02344	-117.62389
102884	34.15076679232338	-117.31778322766957
10291	37.76503488742318	-122.42244528567039
102945	29.99745509	-90.13947183
10295	37.836623	-122.262334
10296	37.7559842	-122.421172
10298	37.81163417621392	-122.2665712232081
10299	37.811375197397204	-122.26624444617771
10302	37.82613456931768	-122.25298974689706
103028	33.61100957361389	-117.87776470184326
103076	32.770480627213935	-117.13374524735745
103078	32.744831675942585	-117.1441226654543
10308	38.76803621513067	-121.26513744442865
10317	37.78772874107743	-122.42177610181552
10318	37.86984563838483	-122.30051179923943
103192	33.23009721196496	-117.30750367746116
10324	37.791246378065594	-122.40398862778716
103298	34.02097384355826	-118.49538164528904
10331	33.695531	-117.79931573
103342	42.272772	-83.736198
10336	38.7501047638095	-121.24732196331024
10339	38.812660866286336	-121.28865106345005
10346	38.30144636666667	-122.281962
103476	33.67856384572738	-117.89492815453161
103478	33.642319	-117.908325
10348	37.90065797700781	-122.06113120217456
1035	34.097324	-118.287974
10350	32.767338995598145	-117.15500593185425
103508	33.85754440702997	-118.31406309894123
10351	32.70906738715875	-117.16059029102325
10353	32.7118595777163	-117.16008844606122
103541	33.690135307508584	-117.8819903323783
10355	32.707885	-117.163846
103564	34.26473210062602	-118.33957719872569
10359	32.76822310926663	-117.1486759185791
1036	34.14196545027288	-118.11315536499023
