2	34.04767355946227	-118.31414219047545	
4	34.130681116360556	-118.06371869713644	
5	47.604413908081106	-122.32987001538277	
6	30.263577	-97.740086	
10	38.67939193333334	-121.77625193333331	
11	34.05441241236512	-118.29203460961205	
12	34.04245843274376	-118.26922346695386	
13	40.73702594714194	-73.99631867517614	
14	34.058213691458114	-118.35685349896394	
16	34.06923564357371	-118.39182996387008	
17	34.06998614711564	-118.38138546182806	
18	37.78749090659564	-122.40370167934218	
19	37.78156565857401	-122.41780909723349	
20	38.002346524091664	-122.53208936837245	
21	34.06346500947073	-118.31651883972712	
22	32.73291102410482	-117.18565553426743	
23	32.7814365864423	-117.12429836342521	
24	39.09872966704742	-84.51232863005374	
26	38.58793865228891	-121.52138973087524	
28	40.85810545171113	-81.48715975574918	
29	33.78910493357115	-118.170454746402	
31	33.13299489090716	-117.2625975954691	
32	34.04183600582131	-118.38361745274162	
33	33.631380405527366	-117.92859467722809	
34	33.65120829920497	-117.99041748046875	
35	34.11961477196192	-118.3476448059082	
36	37.7446580909754	-122.40985286150234	
37	37.90712145036019	-122.49372839985391	
38	37.77986272991513	-122.4019797387567	
39	34.03032360584724	-118.40019635285199	
40	64.1446664048528	-21.922684013843536	
42	34.076088579414225	-118.33651534411082	
43	41.977270920041626	-87.90440082550049	
44	34.06808732805872	-118.34734166822476	
45	34.08824310356597	-118.30611886337597	
46	37.79090477434194	-122.39592432975768	
47	37.77286980004927	-122.42392265911872	
48	34.02961435182617	-118.39954970188083	
49	34.18507293026413	-118.4879806994732	
50	33.81010612088823	-117.88864440416485	
51	34.15114712765899	-118.28158853348779	
53	38.59810658116646	-121.48784037140774	
54	32.73502486105083	-117.15543786073276	
55	37.78023238111908	-122.41616069712938	
57	35.68508712094952	139.73354156742863	
58	37.84392431340443	-122.46254817866884	
59	37.780775131449744	-122.40944298541746	
60	33.80975705254081	-117.92078063548814	
61	34.03171983587185	-118.54078935089015	
63	34.061206747418524	-118.3768384830772	
66	37.797089396587396	-122.41586826581998	
67	34.06461816750152	-118.34168797583918	
70	32.707050035606045	-117.16186674705335	
72	37.7777087196245	-122.4024188718892	
77	33.844414124280725	-118.26929379565264	
78	37.77203440359317	-122.41783887184631	
79	34.184291668344166	-118.46689681791383	
81	34.06659739635308	-118.40314598059103	
82	37.76764487840068	-122.42885082090096	
83	37.77564044069464	-122.4201994425395	
84	40.164657584905655	-105.10230571698105	
86	38.077716248138415	-122.55789769229037	
87	37.7761898184862	-122.40717410619938	
88	33.82314549118202	-117.90317500097187	
89	33.66861265231486	-117.87187329001598	
90	34.00476647152635	-118.32172221522521	
93	33.93971930050526	-117.98740003781359	
94	37.61642405271961	-122.38627910614014	
95	37.7821167550608	-122.41716339799802	
96	37.83751896109853	-122.27992802453805	
100	34.087118697709144	-118.323642909302	
102	37.767422290269494	-122.41585081267654	
103	34.02434483584153	-118.23887162543156	
104	44.93294673534767	-93.31786424500474	
105	33.678846965234904	-117.96389336486851	
107	34.034312476000586	-118.382780347593	
108	34.04013695902528	-118.38544299999374	
111	34.137960408917614	-118.27302627996923	
112	36.1501581653651	-86.70264302809964	
113	42.29353244739497	-71.26397609710693	
114	37.75495102956622	-122.41598536317089	
115	34.06199655072693	-118.3769781935311	
117	32.978990895766714	-117.1359094393131	
118	37.45962004853942	-122.18206612441794	
119	37.78296067605612	-122.40715597904925	
120	33.98795469456226	-118.39575099452829	
121	34.059948162166286	-117.5930643081665	
122	34.144507148143035	-118.39474181737533	
123	37.76963767182126	-122.41315334785355	
124	33.81481057349054	-117.92484283447264	
125	33.808837076969056	-118.25297834711776	
126	34.01512378306415	-118.40470961068682	
128	33.44410241458596	-112.05765070237769	
129	37.77966145370169	-122.39150318755742	
130	37.77006577294131	-122.4256674041489	
131	34.00415808027238	-118.44771851301269	
132	34.02387363715659	-118.29720274676973	
133	37.78038783821753	-122.41482531753044	
134	34.0863345670463	-118.31912303882147	
135	40.73575235031455	-73.94713432791205	
136	34.081737721328224	-118.36682215595843	
137	37.778764996496584	-122.40401935271979	
138	33.688543525574644	-117.89998603170912	
139	37.768902504490796	-122.43653429897334	
140	33.51427629302336	-112.04659780806661	
142	33.53500862268674	-117.67875391513711	
143	34.15251669433495	-118.37446651739857	
144	37.485698911961265	-122.21755253819963	
145	33.98369268695392	-118.3445692062378	
146	37.77293023487557	-122.4093437597109	
147	34.04428389586242	-118.39100280002437	
148	38.23758836837787	-122.64100046933176	
150	36.82038915926792	-119.75061961001718	
151	34.01909208547408	-118.49407900357242	
152	37.464841288495485	-122.19210903481525	
153	34.01979768713899	-118.3861235530055	
154	38.75836879597787	-121.28529306121109	
155	34.031757452841354	-118.32047856252288	
157	38.752309497631295	-121.30996227264404	
160	38.46960104837414	-122.41801097152637	
161	32.74522968575077	-117.20538321111171	
162	34.0766488186435	-118.37934033232072	
163	37.78123946982343	-122.42371627032765	
164	34.018037905567866	-118.57619738461344	
165	33.53414969326974	-117.17606680883993	
166	40.74870524849128	-73.98815078936104	
167	34.06015062636688	-118.26251323942749	
169	37.76698161479605	-122.40638404135751	
170	37.81773498844167	-122.26713794400169	
171	32.75881214154998	-117.20072662530438	
172	34.051094124464186	-118.33036028862222	
173	37.782641391419716	-122.40490612763256	
174	33.14534284353392	-117.2865370441616	
175	40.73544675110793	-73.9987923278786	
176	37.763603648609276	-122.42669418775735	
177	32.74544244058156	-117.16569542884827	
178	34.06344416818518	-118.31362223611558	
179	37.77564494161548	-122.42546265749976	
180	38.5733612192492	-121.44475838308642	
181	34.426383821107336	-119.72089641283853	
182	34.03530461891685	-117.88431530550208	
186	38.29924118830489	-122.28208215445106	
189	38.578991894273656	-121.48144945888401	
190	35.26397984328974	-120.6789569936022	
191	37.50910624131806	-122.259142788206	
192	37.77443050478877	-122.41119258556702	
193	34.06705073085536	-118.37470344540411	
194	34.05204175548407	-118.27620670221374	
196	32.753463229440584	-117.04104327318971	
197	37.778798594098454	-122.41187790441445	
199	34.08557709636355	-118.30130747559136	
200	34.04450063460454	-118.36038048989667	
201	37.590974437336165	-122.04939491608563	
202	37.7661747858802	-122.40853771226597	
203	34.18303308384755	-118.3290919739647	
204	37.76615614123409	-122.41518631628782	
206	33.87877942545979	-118.39889170959499	
207	33.18654763447189	-117.26919060706909	
208	34.063777634396985	-118.3429836885678	
209	34.03200788340545	-118.29290120883353	
210	37.329449446765	-122.0605183133107	
211	37.77346744868576	-122.40715888045108	
212	34.03006056437165	-118.41293089624737	
213	37.77341607617203	-122.42774352152935	
216	32.75199136630748	-117.14980049764021	
217	33.82253284391332	-117.98112023742924	
218	37.77620160219191	-122.40479084715611	
220	37.78185708484648	-122.42987223069255	
